tweet_id,jpg_url,img_num,prediction,algorithm_number,confidence,Isdog
783391753726550016,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,p1,,True
783391753726550016,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Keeshond,p3,,True
783466772167098368,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,p1,0.789,True
783466772167098368,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Toy_terrier,p3,,True
783466772167098368,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Miniature_pinscher,p2,,True
783695101801398276,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Australian_terrier,p3,0.0494869,True
783695101801398276,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Golden_retriever,p2,,True
783695101801398276,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Chow,p1,0.314265,True
783821107061198850,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Standard_poodle,p3,,True
783821107061198850,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,p1,0.26565900000000003,True
783821107061198850,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Golden_retriever,p2,,True
783839966405230592,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Siamese_cat,p2,,False
783839966405230592,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Three-toed_sloth,p3,,True
783839966405230592,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,p1,0.333739,False
784431430411685888,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature_poodle,p1,,True
784431430411685888,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Standard_poodle,p3,,True
784431430411685888,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Toy_poodle,p2,,True
784517518371221505,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Siberian_husky,p3,,True
784517518371221505,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Eskimo_dog,p2,,True
784517518371221505,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Malamute,p1,,True
784826020293709826,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Irish_setter,p3,0.0774556,True
784826020293709826,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Chow,p1,,True
784826020293709826,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Binoculars,p2,0.08349880000000001,False
785170936622350336,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Samoyed,p3,,True
785170936622350336,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat_belt,p1,,True
785170936622350336,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Eskimo_dog,p2,0.0274944,True
785264754247995392,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Chow,p3,,True
785264754247995392,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,p1,0.6748930000000001,True
785264754247995392,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Cradle,p2,,False
785533386513321988,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Black-and-tan_coonhound,p2,0.258049,True
785533386513321988,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Miniature_pinscher,p1,,True
785533386513321988,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Rottweiler,p3,,True
785639753186217984,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,p1,,False
785639753186217984,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Echidna,p3,0.00544197,False
785639753186217984,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Sea_urchin,p2,,True
785872687017132033,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Pekinese,p3,,True
785872687017132033,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Golden_retriever,p2,,True
785872687017132033,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_pyrenees,p1,,True
785927819176054784,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Toy_poodle,p2,,True
785927819176054784,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Chow,p3,0.00288271,True
785927819176054784,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,p1,0.97207,True
786036967502913536,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Cocker_spaniel,p2,0.00314271,True
786036967502913536,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden_retriever,p1,,True
786036967502913536,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Great_pyrenees,p3,,True
786233965241827333,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Schipperke,p2,,True
786233965241827333,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,p1,,True
786233965241827333,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Staffordshire_bullterrier,p3,,True
786363235746385920,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden_retriever,p1,0.929266,True
786363235746385920,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Saluki,p3,,True
786363235746385920,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Labrador_retriever,p2,,True
786595970293370880,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Chow,p3,0.000570176,True
786595970293370880,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,p1,,True
786595970293370880,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Cardigan,p2,,True
786664955043049472,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Pomeranian,p3,0.00781249,True
786664955043049472,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Keeshond,p2,0.464816,True
786664955043049472,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,p1,0.512034,True
786709082849828864,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,p1,0.467321,True
786709082849828864,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Chow,p3,0.102654,True
786709082849828864,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Persian_cat,p2,0.122978,True
786963064373534720,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Saluki,p2,0.0462126,True
786963064373534720,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Labrador_retriever,p3,,True
786963064373534720,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden_retriever,p1,,True
787322443945877504,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Dingo,p3,,True
787322443945877504,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat_belt,p1,,True
787322443945877504,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Golden_retriever,p2,0.105703,True
787397959788929025,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Miniature_pinscher,p3,,True
787397959788929025,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,p1,,True
787397959788929025,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Toy_terrier,p2,0.0210845,True
787717603741622272,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,Kelpie,p3,0.0008528019999999999,True
787717603741622272,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,Malinois,p2,,True
787717603741622272,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,p1,,True
787810552592695296,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,p1,0.362835,True
787810552592695296,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,English_setter,p3,0.0804183,True
787810552592695296,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,French_bulldog,p2,,True
788039637453406209,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Limousine,p3,,True
788039637453406209,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Beach_wagon,p1,,True
788039637453406209,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Minivan,p2,,False
788070120937619456,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Sussex_spaniel,p2,,True
788070120937619456,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Labrador_retriever,p3,0.0477037,True
788070120937619456,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Golden_retriever,p1,,True
788150585577050112,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Pomeranian,p2,0.112704,True
788150585577050112,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,p1,,True
788150585577050112,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chihuahua,p3,,True
788178268662984705,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Arctic_fox,p3,0.0360719,True
788178268662984705,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,p1,,True
788178268662984705,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Pomeranian,p2,0.075101,True
788412144018661376,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Brittany_spaniel,p3,,True
788412144018661376,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden_retriever,p1,,True
788412144018661376,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Labrador_retriever,p2,,True
788765914992902144,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Golden_retriever,p2,,True
788765914992902144,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Jigsaw_puzzle,p3,0.041475800000000014,True
788765914992902144,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker_spaniel,p1,0.500509,True
788908386943430656,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Oscilloscope,p2,0.0355131,True
788908386943430656,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Golden_retriever,p3,,True
788908386943430656,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote_control,p1,,False
789137962068021249,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Pembroke,p3,0.0492369,True
789137962068021249,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,p1,,True
789137962068021249,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Pekinese,p2,0.0703834,True
789268448748703744,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,p1,,True
789268448748703744,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Eskimo_dog,p3,0.0242693,True
789268448748703744,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Siberian_husky,p2,0.120853,True
789530877013393408,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Norwegian_elkhound,p3,,True
789530877013393408,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Kelpie,p2,,True
789530877013393408,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,p1,,True
789599242079838210,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Beagle,p2,0.0185703,True
789599242079838210,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_bay_retriever,p1,,True
789599242079838210,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Labrador_retriever,p3,0.0174985,True
789628658055020548,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Pomeranian,p3,0.0798831,True
789628658055020548,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Cougar,p2,0.0881427,True
789628658055020548,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Chow,p1,0.260702,True
789986466051088384,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,p1,0.479477,True
789986466051088384,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Bathtub,p2,,False
789986466051088384,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Golden_retriever,p3,,True
790277117346975746,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,p1,,True
790277117346975746,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Great_dane,p2,,True
790277117346975746,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Curly-coated_retriever,p3,,True
790337589677002753,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,p1,,True
790337589677002753,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Cardigan,p2,,True
790337589677002753,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Toy_terrier,p3,,True
790581949425475584,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,p1,,True
790581949425475584,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Kelpie,p3,,True
790581949425475584,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Malinois,p2,,True
790698755171364864,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Entlebucher,p2,,True
790698755171364864,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Appenzeller,p3,,True
790698755171364864,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,p1,,True
790723298204217344,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Bathtub,p2,0.325106,False
790723298204217344,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Golden_retriever,p3,,True
790723298204217344,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,p1,0.479477,True
790946055508652032,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,p1,0.700466,False
790946055508652032,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Chow,p3,0.0390117,True
790946055508652032,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Golden_retriever,p2,0.245773,True
790987426131050500,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Newfoundland,p3,0.104768,True
790987426131050500,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Flat-coated_retriever,p2,,True
790987426131050500,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Cocker_spaniel,p1,0.349195,True
791026214425268224,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Keeshond,p3,,True
791026214425268224,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Jean,p2,,True
791026214425268224,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Malamute,p1,0.375098,True
791312159183634433,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Doberman,p3,0.00354426,True
791312159183634433,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature_pinscher,p1,0.892925,True
791312159183634433,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Toy_terrier,p2,0.0955238,True
791406955684368384,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,p1,,True
791406955684368384,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Cardigan,p2,,True
791406955684368384,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Basenji,p3,0.000152502,True
791672322847637504,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Kuvasz,p3,,True
791672322847637504,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Labrador_retriever,p2,,True
791672322847637504,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden_retriever,p1,0.705092,True
792050063153438720,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Swab,p2,,False
792050063153438720,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,p1,,True
792050063153438720,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Tibetan_terrier,p3,,True
792394556390137856,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Irish_setter,p2,,True
792394556390137856,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Miniature_poodle,p3,,True
792394556390137856,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker_spaniel,p1,0.746387,True
792773781206999040,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Australian_terrier,p3,,True
792773781206999040,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Silky_terrier,p2,0.06782250000000001,True
792773781206999040,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,p1,,True
792883833364439040,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Basketball,p2,0.000113129,False
792883833364439040,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Standard_poodle,p3,8.31451e-05,True
792883833364439040,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-o'-lantern,p1,0.999306,True
792913359805018113,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Lighter,p2,,True
792913359805018113,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Web_site,p1,0.226716,False
792913359805018113,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Switch,p3,,True
793120401413079041,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,p1,,True
793120401413079041,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Kuvasz,p3,0.0355023,True
793120401413079041,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Golden_retriever,p2,,True
793135492858580992,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Teddy,p3,0.0465926,True
793135492858580992,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Saltshaker,p2,0.05239590000000001,False
793135492858580992,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,p1,,True
793150605191548928,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Bluetick,p2,,True
793150605191548928,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Standard_poodle,p3,,True
793150605191548928,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,p1,0.193869,True
793165685325201412,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Labrador_retriever,p2,,True
793165685325201412,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Doormat,p3,,False
793165685325201412,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden_retriever,p1,0.946224,True
793180763617361921,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Airedale,p3,0.13296,True
793180763617361921,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,p1,,True
793180763617361921,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Irish_terrier,p2,,True
793195938047070209,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,p1,,True
793195938047070209,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Chihuahua,p3,0.0423393,True
793195938047070209,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Golden_retriever,p2,0.0741,True
793210959003287553,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Boston_bull,p3,,True
793210959003287553,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,French_bulldog,p2,,True
793210959003287553,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,p1,,True
793226087023144960,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-haired_fox_terrier,p1,0.456047,True
793226087023144960,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,English_springer,p3,,True
793226087023144960,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Lakeland_terrier,p2,0.273428,True
793241302385262592,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Labrador_retriever,p2,,True
793241302385262592,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden_retriever,p1,,True
793241302385262592,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Cocker_spaniel,p3,,True
793256262322548741,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,p1,,True
793256262322548741,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Walker_hound,p2,0.0605742,True
793256262322548741,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Beagle,p3,0.0412205,True
793271401113350145,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Pembroke,p3,0.0701195,True
793271401113350145,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Eskimo_dog,p2,,True
793271401113350145,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,p1,,True
793286476301799424,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,p1,,True
793286476301799424,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Doormat,p3,,True
793286476301799424,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Borzoi,p2,,True
793500921481273345,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden_retriever,p1,,True
793500921481273345,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Chesapeake_bay_retriever,p3,,True
793500921481273345,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Labrador_retriever,p2,0.219904,True
793601777308463104,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Chihuahua,p2,0.21783,True
793601777308463104,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature_pinscher,p1,0.538981,True
793601777308463104,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Toy_terrier,p3,,True
793614319594401792,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Labrador_retriever,p2,0.219721,True
793614319594401792,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Kuvasz,p3,0.015965,True
793614319594401792,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden_retriever,p1,,True
793845145112371200,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_english_sheepdog,p1,0.7652770000000001,True
793845145112371200,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Kerry_blue_terrier,p3,,True
793845145112371200,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Bedlington_terrier,p2,,True
793962221541933056,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Golden_retriever,p2,,True
793962221541933056,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,p1,,True
793962221541933056,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Staffordshire_bullterrier,p3,0.016496700000000003,True
794205286408003585,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Fountain,p2,0.294827,True
794205286408003585,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,p1,0.66266,True
794205286408003585,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Brass,p3,,False
794332329137291264,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Malamute,p2,,True
794332329137291264,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Great_pyrenees,p3,,True
794332329137291264,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,p1,,True
794355576146903043,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker_spaniel,p1,,True
794355576146903043,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Golden_retriever,p2,,True
794355576146903043,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Jigsaw_puzzle,p3,,True
794926597468000259,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Teddy,p1,,False
794926597468000259,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Toy_poodle,p3,,True
794926597468000259,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Bath_towel,p2,,True
794983741416415232,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,p1,,True
794983741416415232,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Norwegian_elkhound,p3,,True
794983741416415232,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Kelpie,p2,,True
795076730285391872,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Swing,p3,,True
795076730285391872,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Harvester,p2,,True
795076730285391872,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas_pump,p1,,True
795400264262053889,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden_retriever,p1,,True
795400264262053889,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Tennis_ball,p3,,False
795400264262053889,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Labrador_retriever,p2,,True
795464331001561088,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden_retriever,p1,0.193082,True
795464331001561088,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Soft-coated_wheaten_terrier,p3,,True
795464331001561088,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Chesapeake_bay_retriever,p2,,True
796031486298386433,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Labrador_retriever,p2,,True
796031486298386433,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden_retriever,p1,,True
796031486298386433,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Doormat,p3,,False
